year,Team,college,PLAYER,player_height,player_weight,Pos_x,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGMI,FG3MI,FTMI,fg_production,fg3_production,ft_production,ancillary_production,shooting_production,total_production,fg_efficiency,fg3_efficiency,ft_efficiency
2020,Houston Rockets,Gonzaga,Kelly Olynyk,210.82,108.86208,PF,70,1997,337,697,0.484,126,368,0.342,145,175,0.829,87,402,489,203,79,42,126,207,945,360,242,30,-46,-348,115,181.9,-279,-97.1,0.4835007173601148,0.3423913043478261,0.8285714285714286
2020,Brooklyn Nets,Texas-Austin,Kevin Durant,208.28,108.86208,PF,35,1157,324,603,0.537,85,189,0.45,210,238,0.882,13,234,247,195,25,45,120,70,943,279,104,28,90,-57,182,85.25,215,300.25,0.5373134328358209,0.4497354497354497,0.8823529411764706
2020,Miami Heat,Michigan,Duncan Robinson,200.66,97.52228,SF,72,2262,315,717,0.439,250,613,0.408,62,75,0.827,7,243,250,127,43,20,81,181,942,402,363,13,-174,-339,49,77.95,-464,-386.05,0.4393305439330544,0.4078303425774878,0.8266666666666667
2020,Cleveland Cavaliers,Vanderbilt,Darius Garland,185.42,87.089664,PG,54,1790,362,802,0.451,105,266,0.395,112,132,0.848,23,106,129,329,66,6,164,110,941,440,161,20,-156,-168,92,68.75,-232,-163.25,0.4513715710723192,0.39473684210526316,0.8484848484848485
2020,Sacramento Kings,North Carolina,Harrison Barnes,203.2,102.0582,PF,58,2102,319,642,0.497,100,256,0.391,195,235,0.83,64,321,385,201,43,11,93,75,933,323,156,40,-8,-168,155,139.25,-21,118.25,0.4968847352024922,0.390625,0.8297872340425532
2020,Los Angeles Lakers,Louisville,Montrezl Harrell,200.66,108.86208,C,69,1580,375,603,0.622,0,10,0.0,181,256,0.707,158,270,428,73,46,49,74,128,931,228,10,75,294,-30,106,168.85,370,538.85,0.6218905472636815,0.0,0.70703125
2020,Portland Trail Blazers,Syracuse,Carmelo Anthony,200.66,107.954896,PF,69,1690,327,777,0.421,133,325,0.409,137,154,0.89,32,182,214,104,46,38,61,144,924,450,192,17,-246,-177,120,91.8,-303,-211.2,0.42084942084942084,0.40923076923076923,0.8896103896103896
2020,Indiana Pacers,Creighton,Doug McDermott,200.66,102.0582,PF,66,1619,354,665,0.532,111,286,0.388,80,98,0.816,60,161,221,85,20,6,53,117,899,311,175,18,86,-192,62,72.15,-44,28.150000000000006,0.5323308270676692,0.3881118881118881,0.8163265306122449
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,Toronto Raptors,Duke,Gary Trent Jr.,195.58,94.800728,SG,58,1802,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,465,264,23,-290,-297,60,71.65,-527,-455.35,0.40764331210191085,0.38461538461538464,0.7830188679245284
2020,San Antonio Spurs,Kentucky,Keldon Johnson,195.58,99.79024,SF,69,1968,338,705,0.479,60,181,0.331,145,196,0.74,93,319,412,121,40,24,78,142,881,367,121,51,-58,-183,94,142.4,-147,-4.599999999999994,0.4794326241134752,0.3314917127071823,0.7397959183673469
2020,Los Angeles Lakers,Utah,Kyle Kuzma,208.28,100.243832,SF,68,1954,335,757,0.443,137,380,0.361,67,97,0.691,108,309,417,127,35,41,113,121,874,422,243,30,-174,-318,37,138.45,-455,-316.55,0.4425363276089828,0.3605263157894737,0.6907216494845361
2020,New Orleans Pelicans,Kentucky,Eric Bledsoe,185.42,97.068688,SG,71,2112,307,730,0.421,121,355,0.341,134,195,0.687,29,215,244,268,55,24,114,112,869,423,234,61,-232,-339,73,112.15,-498,-385.85,0.42054794520547945,0.3408450704225352,0.6871794871794872
2020,Sacramento Kings,Bowling Green,Richaun Holmes,208.28,106.59412,C,61,1781,366,575,0.637,2,11,0.182,135,170,0.794,144,360,504,101,39,96,75,213,869,209,9,35,314,-21,100,206.6,393,599.6,0.6365217391304347,0.18181818181818182,0.7941176470588235
2020,Charlotte Hornets,Butler,Gordon Hayward,200.66,102.0582,SF,44,1496,311,658,0.473,85,205,0.415,156,185,0.843,37,221,258,181,52,14,91,74,863,347,120,29,-72,-105,127,102.8,-50,52.8,0.4726443768996961,0.4146341463414634,0.8432432432432433
2020,Houston Rockets,UNLV,Christian Wood,208.28,97.068688,C,41,1326,329,640,0.514,77,206,0.374,125,198,0.631,76,319,395,71,34,48,80,88,860,311,129,73,36,-156,52,132.1,-68,64.1,0.5140625,0.3737864077669903,0.6313131313131313
2020,Milwaukee Bucks,Stanford,Brook Lopez,213.36,127.912944,C,70,1902,322,640,0.503,95,281,0.338,120,142,0.845,104,243,347,50,40,103,64,149,859,318,186,22,8,-273,98,157.3,-167,-9.699999999999989,0.503125,0.33807829181494664,0.8450704225352113
2020,Dallas Mavericks,Villanova,Jalen Brunson,185.42,86.18248,PG,68,1697,328,627,0.523,81,200,0.405,120,151,0.795,27,204,231,239,35,1,80,109,857,299,119,31,58,-114,89,96.8,33,129.8,0.5231259968102073,0.405,0.7947019867549668
2020,Detroit Pistons,Villanova,Saddiq Bey,200.66,97.52228,SF,70,1909,279,691,0.404,175,460,0.38,124,147,0.844,43,275,318,95,52,14,60,110,857,412,285,23,-266,-330,101,111.5,-495,-383.5,0.4037626628075253,0.3804347826086957,0.8435374149659864
2020,Memphis Grizzlies,UCLA,Kyle Anderson,205.74,104.32616,PF,69,1887,308,658,0.468,94,261,0.36,144,184,0.783,52,344,396,250,84,57,86,120,854,350,167,40,-84,-219,104,196.0,-199,-3.0,0.46808510638297873,0.36015325670498083,0.782608695652174
2020,Golden State Warriors,Kansas,Kelly Oubre Jr.,200.66,92.079176,SF,55,1688,318,724,0.439,90,285,0.316,123,177,0.695,82,247,329,73,57,42,70,121,849,406,195,54,-176,-315,69,129.45,-422,-292.55,0.43922651933701656,0.3157894736842105,0.6949152542372882
2020,Charlotte Hornets,Michigan State,Miles Bridges,198.12,102.0582,PF,66,1932,313,622,0.503,116,290,0.4,98,113,0.867,81,316,397,147,44,52,106,143,840,309,174,15,8,-174,83,144.1,-83,61.099999999999994,0.5032154340836013,0.4,0.8672566371681416
2020,Oklahoma City Thunder,Kentucky,Shai Gilgeous-Alexander,198.12,81.64656,SG,35,1180,287,565,0.508,71,170,0.418,185,229,0.808,19,147,166,207,27,23,106,70,830,278,99,44,18,-84,141,66.5,75,141.5,0.5079646017699115,0.4176470588235294,0.8078602620087336
2020,Philadelphia 76ers,Louisiana State,Ben Simmons,210.82,108.86208,PG,58,1877,325,583,0.557,3,10,0.3,176,287,0.613,93,324,417,401,93,35,173,171,829,258,7,111,134,-12,65,196.7,187,383.7,0.5574614065180102,0.3,0.6132404181184669
2020,Oklahoma City Thunder,Connecticut,Kemba Walker,182.88,83.46092800000001,PG,43,1369,284,676,0.42,127,353,0.36,134,149,0.899,16,154,170,212,48,12,88,61,829,392,226,15,-216,-297,119,82.45,-394,-311.55,0.42011834319526625,0.3597733711048159,0.8993288590604027
2020,Detroit Pistons,Kansas,Josh Jackson,203.2,93.893544,SG,62,1560,296,707,0.419,77,257,0.3,159,218,0.729,57,197,254,143,53,47,142,178,828,411,180,59,-230,-309,100,83.6,-439,-355.4,0.4186704384724187,0.29961089494163423,0.7293577981651376
2020,Utah Jazz,Ohio State,Mike Conley,185.42,79.3786,PG,51,1498,284,640,0.444,138,335,0.412,121,142,0.852,36,141,177,305,70,9,99,98,827,356,197,21,-144,-177,100,114.6,-221,-106.4,0.44375,0.41194029850746267,0.852112676056338
2020,Charlotte Hornets,Kentucky,P.J. Washington,200.66,104.32616,PF,64,1954,302,686,0.44,112,290,0.386,108,145,0.745,93,325,418,161,69,79,128,171,824,384,178,37,-164,-198,71,169.45,-291,-121.55000000000001,0.4402332361516035,0.38620689655172413,0.7448275862068966
2020,Houston Rockets,Kentucky,John Wall,190.5,95.25432,PG,40,1288,293,726,0.404,79,249,0.317,158,211,0.749,17,112,129,275,42,31,141,46,823,433,170,53,-280,-273,105,68.95,-448,-379.05,0.4035812672176309,0.3172690763052209,0.7488151658767772
2020,Chicago Bulls,Georgia Tech,Thaddeus Young,203.2,106.59412,PF,68,1652,370,662,0.559,12,45,0.267,71,113,0.628,168,255,423,291,74,40,137,152,823,292,33,42,156,-63,29,201.4,122,323.4,0.5589123867069486,0.26666666666666666,0.6283185840707964
2020,Atlanta Hawks,Maryland,Kevin Huerter,200.66,86.18248,SG,69,2126,316,731,0.432,140,386,0.363,50,64,0.781,38,193,231,241,82,18,79,165,822,415,246,14,-198,-318,36,129.75,-480,-350.25,0.4322845417236662,0.3626943005181347,0.78125
2020,Toronto Raptors,Oregon,Chris Boucher,205.74,90.7184,C,60,1453,288,560,0.514,90,235,0.383,152,193,0.788,117,287,404,63,35,111,46,166,818,272,145,41,32,-165,111,187.7,-22,165.7,0.5142857142857142,0.3829787234042553,0.7875647668393783
2020,Philadelphia 76ers,Southern Methodist,Shake Milton,195.58,92.98636,SG,63,1461,300,667,0.45,71,203,0.35,146,176,0.83,33,115,148,193,39,18,103,130,817,367,132,30,-134,-183,116,64.0,-201,-137.0,0.4497751124437781,0.3497536945812808,0.8295454545454546
2020,Charlotte Hornets,Kansas,Devonte' Graham,185.42,88.45044,PG,55,1659,252,669,0.377,179,477,0.375,133,158,0.842,22,126,148,295,48,6,84,77,816,417,298,25,-330,-357,108,97.4,-579,-481.6,0.37668161434977576,0.3752620545073375,0.8417721518987342
2020,Miami Heat,Oakland,Kendrick Nunn,187.96,86.18248,PG,56,1650,319,658,0.485,122,320,0.381,56,60,0.933,21,158,179,148,52,14,80,108,816,339,198,4,-40,-228,52,74.6,-216,-141.4,0.4848024316109423,0.38125,0.9333333333333333
2020,Miami Heat,Kentucky,Tyler Herro,195.58,88.45044,SG,54,1635,307,699,0.439,107,297,0.36,94,117,0.803,25,243,268,184,35,17,101,71,815,392,190,23,-170,-249,71,91.2,-348,-256.8,0.43919885550786836,0.3602693602693603,0.8034188034188035
2020,Utah Jazz,,Joe Ingles,203.2,99.79024,SF,67,1867,275,562,0.489,183,406,0.451,76,90,0.844,27,217,244,318,45,12,117,120,809,287,223,14,-24,-120,62,111.25,-82,29.25,0.4893238434163701,0.45073891625615764,0.8444444444444444
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Cleveland Cavaliers,Texas-Austin,Jarrett Allen,210.82,110.222856,C,63,1864,298,482,0.618,6,19,0.316,204,290,0.703,196,435,631,106,32,90,100,96,806,184,13,86,228,-21,118,239.45,325,564.45,0.6182572614107884,0.3157894736842105,0.7034482758620689
2020,Charlotte Hornets,,LaMelo Ball,198.12,81.64656,PG,51,1469,293,672,0.436,92,261,0.352,125,165,0.758,63,239,302,313,81,18,145,136,803,379,169,40,-172,-231,85,139.7,-318,-178.3,0.43601190476190477,0.3524904214559387,0.7575757575757576
2020,New Orleans Pelicans,UCLA,Lonzo Ball,198.12,86.18248,PG,55,1747,290,700,0.414,172,455,0.378,50,64,0.781,33,230,263,316,82,31,123,103,802,410,283,14,-240,-333,36,142.85,-537,-394.15,0.4142857142857143,0.378021978021978,0.78125
2020,Minnesota Timberwolves,Ohio State,D'Angelo Russell,193.04,87.543256,PG,42,1196,281,652,0.431,120,310,0.387,114,149,0.765,16,95,111,244,45,18,112,68,796,371,190,35,-180,-210,79,64.85,-311,-246.15,0.43098159509202455,0.3870967741935484,0.7651006711409396
2020,Houston Rockets,Ohio State,Jae'Sean Tate,193.04,104.32616,SF,70,2043,316,625,0.506,60,195,0.308,102,147,0.694,132,242,374,178,85,36,98,222,794,309,135,45,14,-225,57,171.4,-154,17.400000000000006,0.5056,0.3076923076923077,0.6938775510204082
2020,Toronto Raptors,Villanova,Kyle Lowry,182.88,88.904032,PG,46,1602,260,596,0.436,131,331,0.396,140,160,0.875,35,212,247,338,45,14,126,143,791,336,200,20,-152,-207,120,114.35,-239,-124.65,0.436241610738255,0.3957703927492447,0.875
2020,Washington Wizards,Gonzaga,Rui Hachimura,203.2,104.32616,PF,57,1797,310,648,0.478,45,137,0.328,124,161,0.77,49,263,312,82,44,7,68,120,789,338,92,37,-56,-141,87,96.25,-110,-13.75,0.4783950617283951,0.3284671532846715,0.7701863354037267
2020,Orlando Magic,Florida State,Dwayne Bacon,198.12,100.243832,SG,72,1853,292,726,0.402,59,207,0.285,145,176,0.824,31,193,224,93,45,5,46,103,788,434,148,31,-284,-267,114,83.85,-437,-353.15,0.4022038567493113,0.28502415458937197,0.8238636363636364
2020,Los Angeles Lakers,Kentucky,Anthony Davis,208.28,114.758776,PF,36,1162,301,613,0.491,26,100,0.26,158,214,0.738,62,224,286,110,45,59,74,60,786,312,74,56,-22,-144,102,126.5,-64,62.5,0.4910277324632953,0.26,0.7383177570093458
2020,Minnesota Timberwolves,Louisiana State,Naz Reid,205.74,119.748288,C,70,1347,304,581,0.523,61,174,0.351,115,166,0.693,82,240,322,72,34,76,69,179,784,277,113,51,54,-156,64,130.55,-38,92.55000000000001,0.5232358003442341,0.3505747126436782,0.6927710843373494
2020,Indiana Pacers,Washington,Justin Holiday,198.12,81.64656,SG,72,2183,258,625,0.413,173,453,0.382,67,85,0.788,32,224,256,119,74,41,54,135,756,367,280,18,-218,-321,49,125.5,-490,-364.5,0.4128,0.3818984547461369,0.788235294117647
2020,Milwaukee Bucks,Arkansas,Bobby Portis,208.28,113.398,C,66,1372,313,598,0.523,74,157,0.471,54,73,0.74,124,342,466,71,52,26,56,115,754,285,83,19,56,-27,35,170.5,64,234.5,0.5234113712374582,0.4713375796178344,0.7397260273972602
2020,Oklahoma City Thunder,,Darius Bazley,203.2,94.347136,PF,55,1714,273,690,0.396,83,286,0.29,125,178,0.702,51,345,396,99,29,25,122,60,754,417,203,53,-288,-360,72,99.5,-576,-476.5,0.39565217391304347,0.2902097902097902,0.702247191011236
2020,Sacramento Kings,Iowa State,Tyrese Haliburton,195.58,83.91452,PG,58,1746,292,619,0.472,121,296,0.409,48,56,0.857,39,134,173,309,77,28,92,83,753,327,175,8,-70,-162,40,132.6,-192,-59.400000000000006,0.4717285945072698,0.40878378378378377,0.8571428571428571
2020,Brooklyn Nets,Georgetown,Jeff Green,203.2,106.59412,PF,68,1835,261,530,0.492,103,250,0.412,125,161,0.776,34,229,263,108,36,27,54,122,750,269,147,36,-16,-132,89,99.65,-59,40.650000000000006,0.49245283018867925,0.412,0.7763975155279503
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,Atlanta Hawks,,Lou Williams,185.42,79.3786,PG,66,1423,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,381,104,23,-232,-105,127,65.4,-210,-144.6,0.4102167182662539,0.3988439306358382,0.8670520231213873
2020,San Antonio Spurs,St.Mary's College of California,Patty Mills,185.42,81.64656,PG,68,1685,252,611,0.412,161,429,0.375,71,78,0.91,18,98,116,162,42,3,66,81,736,359,268,7,-214,-321,64,59.45,-471,-411.55,0.41243862520458263,0.3752913752913753,0.9102564102564102
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Memphis,Derrick Rose,187.96,90.7184,PG,50,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,324,79,17,-74,-87,93,81.95,-68,13.950000000000003,0.469721767594108,0.3875968992248062,0.8661417322834646
2020,New York Knicks,Kentucky,Immanuel Quickley,190.5,86.18248,PG,64,1244,229,580,0.395,118,303,0.389,155,174,0.891,25,112,137,127,30,12,58,114,731,351,185,19,-244,-201,136,58.55,-309,-250.45,0.39482758620689656,0.38943894389438943,0.8908045977011494
2020,Oklahoma City Thunder,Arizona State,Luguentz Dort,190.5,97.52228,SG,52,1543,247,639,0.387,113,329,0.343,122,164,0.744,38,151,189,88,45,19,79,134,729,392,216,42,-290,-309,80,64.55,-519,-454.45,0.3865414710485133,0.3434650455927052,0.7439024390243902
2020,Minnesota Timberwolves,Florida State,Malik Beasley,193.04,84.821704,SG,37,1214,264,600,0.44,128,321,0.399,68,80,0.85,28,134,162,88,30,7,60,62,724,336,193,12,-144,-195,56,54.9,-283,-228.1,0.44,0.3987538940809969,0.85
2020,Boston Celtics,,Evan Fournier,200.66,92.98636,SF,42,1259,247,541,0.457,117,283,0.413,108,137,0.788,10,118,128,144,47,19,73,96,719,294,166,29,-94,-147,79,62.2,-162,-99.8,0.4565619223659889,0.4134275618374558,0.7883211678832117
2020,Boston Celtics,,Evan Fournier,200.66,92.98636,SF,42,1259,247,541,0.457,117,283,0.413,108,137,0.788,10,118,128,144,47,19,73,96,719,294,166,29,-94,-147,79,62.2,-162,-99.8,0.4565619223659889,0.4134275618374558,0.7883211678832117
2020,Boston Celtics,,Evan Fournier,200.66,92.98636,SF,42,1259,247,541,0.457,117,283,0.413,108,137,0.788,10,118,128,144,47,19,73,96,719,294,166,29,-94,-147,79,62.2,-162,-99.8,0.4565619223659889,0.4134275618374558,0.7883211678832117
2020,Boston Celtics,,Evan Fournier,200.66,92.98636,SF,42,1259,247,541,0.457,117,283,0.413,108,137,0.788,10,118,128,144,47,19,73,96,719,294,166,29,-94,-147,79,62.2,-162,-99.8,0.4565619223659889,0.4134275618374558,0.7883211678832117
2020,Boston Celtics,,Evan Fournier,200.66,92.98636,SF,42,1259,247,541,0.457,117,283,0.413,108,137,0.788,10,118,128,144,47,19,73,96,719,294,166,29,-94,-147,79,62.2,-162,-99.8,0.4565619223659889,0.4134275618374558,0.7883211678832117
2020,Boston Celtics,,Evan Fournier,200.66,92.98636,SF,42,1259,247,541,0.457,117,283,0.413,108,137,0.788,10,118,128,144,47,19,73,96,719,294,166,29,-94,-147,79,62.2,-162,-99.8,0.4565619223659889,0.4134275618374558,0.7883211678832117
